state,date,inpatient_beds_utilization
WA,2020-11-17,0.676499582922575
WI,2020-11-17,0.712556958243072
WV,2020-11-17,0.744389438943894
WY,2020-11-17,0.51150895140665
AK,2020-11-16,0.608910891089109
AL,2020-11-16,0.723812024153321
AR,2020-11-16,0.623320428148486
AZ,2020-11-16,0.709204433843132
CA,2020-11-16,0.693633683290954
CO,2020-11-16,0.651823313323179
CT,2020-11-16,0.699771277236066
DC,2020-11-16,0.78866684916507
DE,2020-11-16,0.672549755914382
FL,2020-11-16,0.740867474336447
GA,2020-11-16,0.76396062761914
HI,2020-11-16,0.669906844876468
IA,2020-11-16,0.65887275412257
ID,2020-11-16,0.537704068411506
IL,2020-11-16,0.667990956072351
IN,2020-11-16,0.64961753624843
KS,2020-11-16,0.592172640819312
KY,2020-11-16,0.693500391542678
LA,2020-11-16,0.656946454413893
MA,2020-11-16,0.660036533387457
MD,2020-11-16,0.769087192249578
ME,2020-11-16,0.65428853105488
MI,2020-11-16,0.764407484407484
MN,2020-11-16,0.72524343193092
MO,2020-11-16,0.644745325596389
MS,2020-11-16,0.626872770511296
MT,2020-11-16,0.69792663476874
NC,2020-11-16,0.740236189128223
ND,2020-11-16,0.767981438515081
NE,2020-11-16,0.68174375767499
NH,2020-11-16,0.670322580645161
NJ,2020-11-16,0.712761792914465
NM,2020-11-16,0.716690374585111
NV,2020-11-16,0.772415397139202
NY,2020-11-16,0.721858845869818
OH,2020-11-16,0.67112027927642
OK,2020-11-16,0.662399711529794
OR,2020-11-16,0.705347832563682
PA,2020-11-16,0.735303472804557
PR,2020-11-16,0.546128680479825
RI,2020-11-16,0.875279392042915
SC,2020-11-16,0.78014676715589
SD,2020-11-16,0.618556701030928
TN,2020-11-16,0.731637347767253
TX,2020-11-16,0.720160936356986
UT,2020-11-16,0.545189504373178
VA,2020-11-16,0.668477068246654
VI,2020-11-16,0.535714285714286
VT,2020-11-16,0.50126582278481
WA,2020-11-16,0.645554739162381
WI,2020-11-16,0.675625233296006
WV,2020-11-16,0.704034391534391
WY,2020-11-16,0.494301139772046
AK,2020-11-15,0.619962802231866
AL,2020-11-15,0.716898786984147
AR,2020-11-15,0.637617866004963
AZ,2020-11-15,0.712124054273745
CA,2020-11-15,0.697192139803948
CO,2020-11-15,0.657412978083369
CT,2020-11-15,0.709739401945479
DC,2020-11-15,0.791299559471366
DE,2020-11-15,0.710249671484888
FL,2020-11-15,0.731561555227448
GA,2020-11-15,0.745801994052825
HI,2020-11-15,0.687380861608845
IA,2020-11-15,0.639369889369889
ID,2020-11-15,0.536
IL,2020-11-15,0.661131324439469
IN,2020-11-15,0.647783251231527
KS,2020-11-15,0.58134110787172
KY,2020-11-15,0.702462914330329
LA,2020-11-15,0.654216431415129
MA,2020-11-15,0.689922834573764
MD,2020-11-15,0.76184122748499
ME,2020-11-15,0.660928373808792
MI,2020-11-15,0.75517380759903
MN,2020-11-15,0.729884543094961
MO,2020-11-15,0.66301600673968
MS,2020-11-15,0.621382362955397
MT,2020-11-15,0.693363114231015
NC,2020-11-15,0.721775720597517
ND,2020-11-15,0.744050104384134
NE,2020-11-15,0.663973196689003
NH,2020-11-15,0.64147465437788
NJ,2020-11-15,0.715002441948231
NM,2020-11-15,0.672570390554042
NV,2020-11-15,0.771306160259379
NY,2020-11-15,0.710180780209324
OH,2020-11-15,0.682646860229575
OK,2020-11-15,0.658217786805617
OR,2020-11-15,0.703166226912929
PA,2020-11-15,0.729765758903066
PR,2020-11-15,0.554974986103391
RI,2020-11-15,0.877678571428571
SC,2020-11-15,0.744675256376545
SD,2020-11-15,0.620484040687478
TN,2020-11-15,0.722922186773374
TX,2020-11-15,0.719826023921711
UT,2020-11-15,0.565014483424525
VA,2020-11-15,0.659743496547069
VI,2020-11-15,0.571428571428571
VT,2020-11-15,0.508883248730964
WA,2020-11-15,0.674710353479448
WI,2020-11-15,0.651101783840504
WV,2020-11-15,0.719104716227018
WY,2020-11-15,0.488902219556089
AK,2020-11-14,0.638940234134319
AL,2020-11-14,0.730302066772655
AR,2020-11-14,0.627024891347294
AZ,2020-11-14,0.730563502923249
CA,2020-11-14,0.71311844077961
CO,2020-11-14,0.679823039555864
CT,2020-11-14,0.735919298666987
DC,2020-11-14,0.800870511425462
DE,2020-11-14,0.713081486106775
FL,2020-11-14,0.750043747593882
GA,2020-11-14,0.759384775808133
HI,2020-11-14,0.677601809954751
IA,2020-11-14,0.642641918765819
ID,2020-11-14,0.54563059791818
IL,2020-11-14,0.682138184536789
IN,2020-11-14,0.660028676119165
KS,2020-11-14,0.597016664724391
KY,2020-11-14,0.71713515048268
LA,2020-11-14,0.666618528413604
MA,2020-11-14,0.707289241864074
MD,2020-11-14,0.794690999585234
ME,2020-11-14,0.673437980917205
MI,2020-11-14,0.783240941592352
MN,2020-11-14,0.731737479021288
MO,2020-11-14,0.688109065852938
MS,2020-11-14,0.636260365784392
MT,2020-11-14,0.712752525252525
NC,2020-11-14,0.732367149758454
ND,2020-11-14,0.760860396457191
NE,2020-11-14,0.677808544303797
NH,2020-11-14,0.669226044226044
NJ,2020-11-14,0.728254640038796
NM,2020-11-14,0.582482414340821
NV,2020-11-14,0.770797376596479
NY,2020-11-14,0.719860603132979
OH,2020-11-14,0.70339392475391
OK,2020-11-14,0.677720116105198
OR,2020-11-14,0.731400117164616
PA,2020-11-14,0.752952861591324
PR,2020-11-14,0.583324436852781
RI,2020-11-14,0.875754961173425
SC,2020-11-14,0.759024560790141
SD,2020-11-14,0.635817732250088
TN,2020-11-14,0.73265306122449
TX,2020-11-14,0.741097017678273
UT,2020-11-14,0.598100756478352
VA,2020-11-14,0.670932833879611
VI,2020-11-14,0.648809523809524
VT,2020-11-14,0.519695044472681
WA,2020-11-14,0.662032160662875
WI,2020-11-14,0.664921465968586
WV,2020-11-14,0.736565141125817
WY,2020-11-14,0.503899220155969
AK,2020-11-13,0.641404805914972
AL,2020-11-13,0.778917378917379
AR,2020-11-13,0.671926748490162
AZ,2020-11-13,0.733255139206124
CA,2020-11-13,0.729212963653447
CO,2020-11-13,0.694918173987941
CT,2020-11-13,0.753954733511803
DC,2020-11-13,0.809588299024919
DE,2020-11-13,0.729890453834116
FL,2020-11-13,0.772968167079251
GA,2020-11-13,0.790517091792469
HI,2020-11-13,0.686296715741789
IA,2020-11-13,0.671290711700844
ID,2020-11-13,0.574668275030157
IL,2020-11-13,0.700885120079227
IN,2020-11-13,0.698588709677419
KS,2020-11-13,0.619328703703704
KY,2020-11-13,0.72355871886121
LA,2020-11-13,0.687267258665139
MA,2020-11-13,0.725871191388433
MD,2020-11-13,0.810151453131396
ME,2020-11-13,0.690959409594096
MI,2020-11-13,0.800394064900076
MN,2020-11-13,0.759880028228652
MO,2020-11-13,0.699746539286411
MS,2020-11-13,0.660237721462211
MT,2020-11-13,0.707900535096002
NC,2020-11-13,0.759221182493391
ND,2020-11-13,0.793074676679182
NE,2020-11-13,0.71223579600543
NH,2020-11-13,0.705340699815838
NJ,2020-11-13,0.750217580504787
NM,2020-11-13,0.695539296672174
NV,2020-11-13,0.780691575771641
NY,2020-11-13,0.748544239655083
OH,2020-11-13,0.726220265910941
OK,2020-11-13,0.70758091250109
OR,2020-11-13,0.744627978365736
PA,2020-11-13,0.772319635925579
PR,2020-11-13,0.582408198121264
RI,2020-11-13,0.890339425587467
SC,2020-11-13,0.794232947120829
SD,2020-11-13,0.665716322166785
TN,2020-11-13,0.746811702925731
TX,2020-11-13,0.783142710565229
UT,2020-11-13,0.626368319381842
VA,2020-11-13,0.713185555208659
VI,2020-11-13,0.654761904761905
VT,2020-11-13,0.544416243654822
WA,2020-11-13,0.688817534552562
WI,2020-11-13,0.706244437852269
WV,2020-11-13,0.768642447418738
WY,2020-11-13,0.512521840419336
AK,2020-11-12,0.652093596059113
AL,2020-11-12,0.789702353932949
AR,2020-11-12,0.66966792525898
AZ,2020-11-12,0.734802197123989
CA,2020-11-12,0.727678771492165
CO,2020-11-12,0.71465229663844
CT,2020-11-12,0.75971689059501
DC,2020-11-12,0.810883620689655
DE,2020-11-12,0.728179551122195
FL,2020-11-12,0.772889292703383
GA,2020-11-12,0.791376912378303
HI,2020-11-12,0.704262542436816
IA,2020-11-12,0.675102434321523
ID,2020-11-12,0.581765557163531
IL,2020-11-12,0.708415116677571
IN,2020-11-12,0.708188479435203
KS,2020-11-12,0.635845545475692
KY,2020-11-12,0.725491587988926
LA,2020-11-12,0.695933323753413
MA,2020-11-12,0.729347329986308
MD,2020-11-12,0.813792541931282
ME,2020-11-12,0.692635423006695
MI,2020-11-12,0.79546093593091
MN,2020-11-12,0.748924083318988
MO,2020-11-12,0.701486735982898
MS,2020-11-12,0.676043759767805
MT,2020-11-12,0.711574362165526
NC,2020-11-12,0.775087232521966
ND,2020-11-12,0.781467814678147
NE,2020-11-12,0.734073082073847
NH,2020-11-12,0.705737956428352
NJ,2020-11-12,0.76158275892156
NM,2020-11-12,0.685068349106204
NV,2020-11-12,0.78111936832327
NY,2020-11-12,0.76301944075486
OH,2020-11-12,0.733163373698747
OK,2020-11-12,0.711998607848255
OR,2020-11-12,0.736688121708602
PA,2020-11-12,0.781445448227936
PR,2020-11-12,0.59213072457536
RI,2020-11-12,0.905923344947735
SC,2020-11-12,0.78922616502779
SD,2020-11-12,0.674459794544811
TN,2020-11-12,0.772618350284893
TX,2020-11-12,0.782010325667308
UT,2020-11-12,0.627315187630858
VA,2020-11-12,0.72072821846554
VI,2020-11-12,0.595238095238095
VT,2020-11-12,0.583756345177665
WA,2020-11-12,0.704316597422717
WI,2020-11-12,0.709148637672598
WV,2020-11-12,0.776378705769844
WY,2020-11-12,0.5055329062318
AK,2020-11-11,0.650960942343459
AL,2020-11-11,0.791506795863953
AR,2020-11-11,0.671800370406472
AZ,2020-11-11,0.732064240094252
CA,2020-11-11,0.727491229379712
CO,2020-11-11,0.712608958315353
CT,2020-11-11,0.751179387927906
DC,2020-11-11,0.826051560379919
DE,2020-11-11,0.728633811603244
FL,2020-11-11,0.777653337999825
GA,2020-11-11,0.787749225600977
HI,2020-11-11,0.695800227014756
IA,2020-11-11,0.686293436293436
ID,2020-11-11,0.584996393363789
IL,2020-11-11,0.708987824147226
IN,2020-11-11,0.700345652751928
KS,2020-11-11,0.624196376388077
KY,2020-11-11,0.718858684079779
LA,2020-11-11,0.697785152586394
MA,2020-11-11,0.723425646650215
MD,2020-11-11,0.812494895875868
ME,2020-11-11,0.694698354661792
MI,2020-11-11,0.801647275198912
MN,2020-11-11,0.749049100968188
MO,2020-11-11,0.705739535787122
MS,2020-11-11,0.678870409643934
MT,2020-11-11,0.736941472624292
NC,2020-11-11,0.776609999162549
ND,2020-11-11,0.789036544850498
NE,2020-11-11,0.724020442930153
NH,2020-11-11,0.706965326787358
NJ,2020-11-11,0.760897017200087
NM,2020-11-11,0.729525607741326
NV,2020-11-11,0.775661375661376
NY,2020-11-11,0.748374592546912
OH,2020-11-11,0.734211887877773
OK,2020-11-11,0.72300225342347
OR,2020-11-11,0.721447253705318
PA,2020-11-11,0.776948025401325
PR,2020-11-11,0.578036534558274
RI,2020-11-11,0.890423162583519
SC,2020-11-11,0.789433187996922
SD,2020-11-11,0.667369160519845
TN,2020-11-11,0.780072276716572
TX,2020-11-11,0.779175568869433
UT,2020-11-11,0.607734806629834
VA,2020-11-11,0.720559193431036
VI,2020-11-11,0.625
VT,2020-11-11,0.567258883248731
WA,2020-11-11,0.697233800682077
WI,2020-11-11,0.720895962275273
WV,2020-11-11,0.771780303030303
WY,2020-11-11,0.521454112038141
AK,2020-11-10,0.611150317572336
AL,2020-11-10,0.770670089165091
AR,2020-11-10,0.669386829876459
AZ,2020-11-10,0.721478123497493
CA,2020-11-10,0.71331762834241
CO,2020-11-10,0.701814882032668
CT,2020-11-10,0.736784542471746
DC,2020-11-10,0.805933587370713
DE,2020-11-10,0.709116708052501
FL,2020-11-10,0.769520173471468
GA,2020-11-10,0.782413595569983
HI,2020-11-10,0.685379644588045
IA,2020-11-10,0.690274191565228
ID,2020-11-10,0.572033898305085
IL,2020-11-10,0.690549124560668
IN,2020-11-10,0.680308621268031
KS,2020-11-10,0.622841637888505
KY,2020-11-10,0.725331021437579
LA,2020-11-10,0.687106804541182
MA,2020-11-10,0.68991617983236
MD,2020-11-10,0.791764281852586
ME,2020-11-10,0.693564194707612
MI,2020-11-10,0.797470426916622
MN,2020-11-10,0.740093963301126
MO,2020-11-10,0.678974143808675
MS,2020-11-10,0.669231666083712
MT,2020-11-10,0.718354430379747
NC,2020-11-10,0.77061170212766
ND,2020-11-10,0.800685602350637
NE,2020-11-10,0.720310136157337
NH,2020-11-10,0.700218136491119
NJ,2020-11-10,0.745578031857715
NM,2020-11-10,0.675006654245409
NV,2020-11-10,0.763173475429248
NY,2020-11-10,0.743966742850973
OH,2020-11-10,0.727958404210932
OK,2020-11-10,0.691994332270634
OR,2020-11-10,0.709072404768828
PA,2020-11-10,0.771061742642816
PR,2020-11-10,0.561384648462696
RI,2020-11-10,0.864081996434938
SC,2020-11-10,0.796335178469173
SD,2020-11-10,0.644827586206896
TN,2020-11-10,0.761692650334076
TX,2020-11-10,0.772276490559295
UT,2020-11-10,0.579343733189887
VA,2020-11-10,0.699666721302519
VI,2020-11-10,0.56547619047619
VT,2020-11-10,0.550761421319797
WA,2020-11-10,0.602242884519838
WI,2020-11-10,0.718229982837102
WV,2020-11-10,0.732810100665415
WY,2020-11-10,0.49880810488677
AK,2020-11-09,0.598278335724534
AL,2020-11-09,0.732238605898123
AR,2020-11-09,0.632151029748284
AZ,2020-11-09,0.686606444270574
CA,2020-11-09,0.682237169905331
CO,2020-11-09,0.66606334841629
CT,2020-11-09,0.701507049100632
DC,2020-11-09,0.799503585217871
DE,2020-11-09,0.674608819345661
FL,2020-11-09,0.733335820060428
GA,2020-11-09,0.750313268668492
HI,2020-11-09,0.664891437935272
IA,2020-11-09,0.654469548133595
ID,2020-11-09,0.546520329259167
IL,2020-11-09,0.65759067941167
IN,2020-11-09,0.643655113148095
KS,2020-11-09,0.57841937851725
KY,2020-11-09,0.694000626566416
LA,2020-11-09,0.65596928426543
MA,2020-11-09,0.666971637694419
MD,2020-11-09,0.758498583569405
ME,2020-11-09,0.667540983606557
MI,2020-11-09,0.758382118147951
MN,2020-11-09,0.716258914868647
MO,2020-11-09,0.65065642010887
MS,2020-11-09,0.647928646872433
MT,2020-11-09,0.701215611004479
NC,2020-11-09,0.742368362586092
ND,2020-11-09,0.766552231486023
NE,2020-11-09,0.688078594369923
NH,2020-11-09,0.646345256609642
NJ,2020-11-09,0.706667320806554
NM,2020-11-09,0.667558170633859
NV,2020-11-09,0.753408417308832
NY,2020-11-09,0.716364753950175
OH,2020-11-09,0.685290690146316
OK,2020-11-09,0.655749505128667
OR,2020-11-09,0.69445259759319
PA,2020-11-09,0.732134447845538
PR,2020-11-09,0.566265060240964
RI,2020-11-09,0.847472924187726
SC,2020-11-09,0.77599131978694
SD,2020-11-09,0.62442218798151
TN,2020-11-09,0.734711690578801
TX,2020-11-09,0.741513447804285
UT,2020-11-09,0.534059945504087
VA,2020-11-09,0.661124828532236
VI,2020-11-09,0.553571428571429
VT,2020-11-09,0.515228426395939
WA,2020-11-09,0.649515837846709
WI,2020-11-09,0.682766355140187
WV,2020-11-09,0.70112285336856
WY,2020-11-09,0.461252324860508
AK,2020-11-08,0.604708798017348
AL,2020-11-08,0.707247504213665
AR,2020-11-08,0.638064581028066
AZ,2020-11-08,0.707908567086684
CA,2020-11-08,0.694681061054677
CO,2020-11-08,0.653995011610906
CT,2020-11-08,0.702813669846637
DC,2020-11-08,0.794943039733259
DE,2020-11-08,0.679120879120879
FL,2020-11-08,0.720406975718996
GA,2020-11-08,0.716556465385121
HI,2020-11-08,0.686408504176158
IA,2020-11-08,0.635144927536232
ID,2020-11-08,0.534703748488513
IL,2020-11-08,0.64704778583938
IN,2020-11-08,0.646986271986272
KS,2020-11-08,0.572959124257599
KY,2020-11-08,0.676537585421412
LA,2020-11-08,0.644457375618272
MA,2020-11-08,0.687551638667034
MD,2020-11-08,0.761936121172209
ME,2020-11-08,0.648673376029277
MI,2020-11-08,0.751682992703672
MN,2020-11-08,0.706898040231374
MO,2020-11-08,0.65927145901957
MS,2020-11-08,0.622254924156667
MT,2020-11-08,0.691884901390236
NC,2020-11-08,0.726573722010984
ND,2020-11-08,0.75408426483233
NE,2020-11-08,0.672243346007605
NH,2020-11-08,0.652227342549923
NJ,2020-11-08,0.699745211737832
NM,2020-11-08,0.643727986995394
NV,2020-11-08,0.752411949320005
NY,2020-11-08,0.701990558756484
OH,2020-11-08,0.678617196558247
OK,2020-11-08,0.656343480556044
OR,2020-11-08,0.68949905067913
PA,2020-11-08,0.731996427701551
PR,2020-11-08,0.575902566333188
RI,2020-11-08,0.83915770609319
SC,2020-11-08,0.746468863818069
SD,2020-11-08,0.625626342161775
TN,2020-11-08,0.718174539631705
TX,2020-11-08,0.735305542176163
UT,2020-11-08,0.564526484751204
VA,2020-11-08,0.655525522403576
VI,2020-11-08,0.535714285714286
VT,2020-11-08,0.538560411311054
WA,2020-11-08,0.657134118366723
WI,2020-11-08,0.666086824988655
WV,2020-11-08,0.700111838951909
WY,2020-11-08,0.483909415971395
AK,2020-11-07,0.617230769230769
AL,2020-11-07,0.718871343515403
AR,2020-11-07,0.651265126512651
AZ,2020-11-07,0.716921720511367
CA,2020-11-07,0.709728771813895
CO,2020-11-07,0.682596229038144
CT,2020-11-07,0.711559367073318
DC,2020-11-07,0.792582417582417
DE,2020-11-07,0.689193397695422
FL,2020-11-07,0.732054215807076
GA,2020-11-07,0.734822326150618
HI,2020-11-07,0.675542031190567
IA,2020-11-07,0.658050489189516
ID,2020-11-07,0.540722891566265
IL,2020-11-07,0.662957521957928
IN,2020-11-07,0.651918035418116
KS,2020-11-07,0.590962167211583
KY,2020-11-07,0.680546658125133
LA,2020-11-07,0.655541791153538
MA,2020-11-07,0.7004083880145
MD,2020-11-07,0.775433122588061
ME,2020-11-07,0.678319533885311
MI,2020-11-07,0.772655840754322
MN,2020-11-07,0.717850451371146
MO,2020-11-07,0.667517949212162
MS,2020-11-07,0.635009099181074
MT,2020-11-07,0.709067606536367
NC,2020-11-07,0.732652372108729
ND,2020-11-07,0.767134951042997
NE,2020-11-07,0.686203615604186
NH,2020-11-07,0.670353302611367
NJ,2020-11-07,0.707040520348071
NM,2020-11-07,0.638136511375948
NV,2020-11-07,0.754018734821325
NY,2020-11-07,0.716877424917373
OH,2020-11-07,0.693380528831609
OK,2020-11-07,0.668280232353459
OR,2020-11-07,0.709653863005696
PA,2020-11-07,0.749176965837336
PR,2020-11-07,0.576449158898532
RI,2020-11-07,0.832238282961016
SC,2020-11-07,0.750266335227273
SD,2020-11-07,0.638859180035651
TN,2020-11-07,0.721037402207695
TX,2020-11-07,0.752354818320564
UT,2020-11-07,0.584269662921348
VA,2020-11-07,0.667065121355439
VI,2020-11-07,0.571428571428571
VT,2020-11-07,0.541131105398457
WA,2020-11-07,0.634353613597052
WI,2020-11-07,0.681622479039202
WV,2020-11-07,0.712505989458553
WY,2020-11-07,0.481238832638475
AK,2020-11-06,0.611764705882353
AL,2020-11-06,0.751154171272515
AR,2020-11-06,0.673114689709348
AZ,2020-11-06,0.721853894293327
CA,2020-11-06,0.719444983794602
CO,2020-11-06,0.687521633783316
CT,2020-11-06,0.7184899288385
DC,2020-11-06,0.804211101996172
DE,2020-11-06,0.714773432650528
FL,2020-11-06,0.748585684669173
GA,2020-11-06,0.750229247631108
HI,2020-11-06,0.684931506849315
IA,2020-11-06,0.671020803096275
ID,2020-11-06,0.545432576123731
IL,2020-11-06,0.681195477592668
IN,2020-11-06,0.672754459040906
KS,2020-11-06,0.607768992781024
KY,2020-11-06,0.715056435011003
LA,2020-11-06,0.673955542683368
MA,2020-11-06,0.713597577759427
MD,2020-11-06,0.794869673148531
ME,2020-11-06,0.702023298589822
MI,2020-11-06,0.784612894087175
MN,2020-11-06,0.72719707057257
MO,2020-11-06,0.692718610135233
MS,2020-11-06,0.647395599461158
MT,2020-11-06,0.702830188679245
NC,2020-11-06,0.7528
ND,2020-11-06,0.775956284153005
NE,2020-11-06,0.709183673469388
NH,2020-11-06,0.696466973886329
NJ,2020-11-06,0.732456523638906
NM,2020-11-06,0.655902867476104
NV,2020-11-06,0.772477493277213
NY,2020-11-06,0.730712179429899
OH,2020-11-06,0.707331076997462
OK,2020-11-06,0.697234098246226
OR,2020-11-06,0.722141402385802
PA,2020-11-06,0.762345595952528
PR,2020-11-06,0.567905258583225
RI,2020-11-06,0.874169251218432
SC,2020-11-06,0.764024066536896
SD,2020-11-06,0.657654494382023
TN,2020-11-06,0.743254074271974
TX,2020-11-06,0.766342018533024
UT,2020-11-06,0.595345104333868
VA,2020-11-06,0.689040241239472
VI,2020-11-06,0.625
VT,2020-11-06,0.534550195567145
WA,2020-11-06,0.737536390101892
WI,2020-11-06,0.70473496128648
WV,2020-11-06,0.745448788982112
WY,2020-11-06,0.486599166170339
AK,2020-11-05,0.631970260223048
AL,2020-11-05,0.753958428357334
AR,2020-11-05,0.676375404530744
AZ,2020-11-05,0.719987566055331
CA,2020-11-05,0.721020962441667
CO,2020-11-05,0.695808383233533
CT,2020-11-05,0.716061300832629
DC,2020-11-05,0.798685291700904
DE,2020-11-05,0.718525460793502
FL,2020-11-05,0.746190501125831
GA,2020-11-05,0.749521739130435
HI,2020-11-05,0.696212121212121
IA,2020-11-05,0.671343897423491
ID,2020-11-05,0.552986512524085
IL,2020-11-05,0.684595267353562
IN,2020-11-05,0.674486803519062
KS,2020-11-05,0.607183710821322
KY,2020-11-05,0.731326327747799
LA,2020-11-05,0.673370469507343
MA,2020-11-05,0.711736916938036
MD,2020-11-05,0.793615441722346
ME,2020-11-05,0.699570815450644
MI,2020-11-05,0.777225120304096
MN,2020-11-05,0.730113872496052
MO,2020-11-05,0.698412698412698
MS,2020-11-05,0.652794961196716
MT,2020-11-05,0.714813570708767
NC,2020-11-05,0.758275077907858
ND,2020-11-05,0.777080719364283
NE,2020-11-05,0.70172446465795
NH,2020-11-05,0.702271332105586
NJ,2020-11-05,0.734233053808525
NM,2020-11-05,0.680636604774536
NV,2020-11-05,0.767362740497419
NY,2020-11-05,0.733423883904636
OH,2020-11-05,0.71031265147843
OK,2020-11-05,0.708021576474682
OR,2020-11-05,0.715529967522882
PA,2020-11-05,0.764735963826237
PR,2020-11-05,0.560939007396291
RI,2020-11-05,0.882767739092111
SC,2020-11-05,0.793275217932752
SD,2020-11-05,0.66748595505618
TN,2020-11-05,0.742713730569948
TX,2020-11-05,0.769643655881914
UT,2020-11-05,0.599318955732123
VA,2020-11-05,0.66670133652296
VI,2020-11-05,0.583333333333333
VT,2020-11-05,0.535121328224777
WA,2020-11-05,0.646708623915632
WI,2020-11-05,0.713329366260042
WV,2020-11-05,0.746879443829989
WY,2020-11-05,0.50834326579261
AK,2020-11-04,0.626312538604077
AL,2020-11-04,0.745474599364173
AR,2020-11-04,0.662991040661613
AZ,2020-11-04,0.717540574282147
CA,2020-11-04,0.71982609480541
CO,2020-11-04,0.704197657519022
CT,2020-11-04,0.72073376780111
DC,2020-11-04,0.800219538968167
DE,2020-11-04,0.698217179902755
FL,2020-11-04,0.740992878089652
GA,2020-11-04,0.751002790373212
HI,2020-11-04,0.688474705211107
IA,2020-11-04,0.662119748913568
ID,2020-11-04,0.573465442242629
IL,2020-11-04,0.676629411025995
IN,2020-11-04,0.666098807495741
KS,2020-11-04,0.616928546851703
KY,2020-11-04,0.715918833952558
LA,2020-11-04,0.67177891919265
MA,2020-11-04,0.711878414986914
MD,2020-11-04,0.798930572059073
ME,2020-11-04,0.698567509905517
MI,2020-11-04,0.771356986987796
MN,2020-11-04,0.730967420212766
MO,2020-11-04,0.684792538102793
MS,2020-11-04,0.644744366922109
MT,2020-11-04,0.690929041697147
NC,2020-11-04,0.756049486265464
ND,2020-11-04,0.772689425478768
NE,2020-11-04,0.711170111890764
NH,2020-11-04,0.69183548189073
NJ,2020-11-04,0.736540313402784
NM,2020-11-04,0.680010397712503
NV,2020-11-04,0.757196349169202
NY,2020-11-04,0.728211877546605
OH,2020-11-04,0.701414810355208
OK,2020-11-04,0.708670319158188
OR,2020-11-04,0.717076058005327
PA,2020-11-04,0.750311005446051
PR,2020-11-04,0.558615434853597
RI,2020-11-04,0.882589285714286
SC,2020-11-04,0.802660550458715
SD,2020-11-04,0.678521126760563
TN,2020-11-04,0.752499615443778
TX,2020-11-04,0.76252992276539
UT,2020-11-04,0.603626943005181
VA,2020-11-04,0.669609738258189
VI,2020-11-04,0.613095238095238
VT,2020-11-04,0.541994750656168
WA,2020-11-04,0.646703486365205
WI,2020-11-04,0.703428154631656
WV,2020-11-04,0.744248345414434
WY,2020-11-04,0.495828367103695
AK,2020-11-03,0.599439775910364
AL,2020-11-03,0.729379549856408
AR,2020-11-03,0.636702428006776
AZ,2020-11-03,0.700646136926038
CA,2020-11-03,0.711975010824519
CO,2020-11-03,0.685536294691224
CT,2020-11-03,0.711027992277992
DC,2020-11-03,0.797189308349408
DE,2020-11-03,0.685612788632327
FL,2020-11-03,0.741666054776415
GA,2020-11-03,0.757318728189221
HI,2020-11-03,0.669111654441728
IA,2020-11-03,0.647246412363547
ID,2020-11-03,0.557050323866467
IL,2020-11-03,0.665950660678253
IN,2020-11-03,0.647249007373795
KS,2020-11-03,0.597047173208498
KY,2020-11-03,0.703013698630137
LA,2020-11-03,0.670678654292343
MA,2020-11-03,0.68316126735493
MD,2020-11-03,0.769682510552395
ME,2020-11-03,0.685433715220949
MI,2020-11-03,0.765043098115231
MN,2020-11-03,0.713966480446927
MO,2020-11-03,0.65014409221902
MS,2020-11-03,0.62060179568066
MT,2020-11-03,0.699324324324324
NC,2020-11-03,0.749546841151244
ND,2020-11-03,0.766636280765725
NE,2020-11-03,0.714368482039397
NH,2020-11-03,0.694513715710723
NJ,2020-11-03,0.718910963944076
NM,2020-11-03,0.68388318009735
NV,2020-11-03,0.756912028725314
NY,2020-11-03,0.722760203715659
OH,2020-11-03,0.694119912697394
OK,2020-11-03,0.674578388507183
OR,2020-11-03,0.700729927007299
PA,2020-11-03,0.735061066428359
PR,2020-11-03,0.535785953177258
RI,2020-11-03,0.855803571428571
SC,2020-11-03,0.801321189070163
SD,2020-11-03,0.687208885704049
TN,2020-11-03,0.73966693966694
TX,2020-11-03,0.750740329446604
UT,2020-11-03,0.586298932384342
VA,2020-11-03,0.647653194263364
VI,2020-11-03,0.523809523809524
VT,2020-11-03,0.53735255570118
WA,2020-11-03,0.617132039753904
WI,2020-11-03,0.686855670103093
WV,2020-11-03,0.724540078843627
WY,2020-11-03,0.41847489150651
AK,2020-11-02,0.606469002695418
AL,2020-11-02,0.70878604963112
AR,2020-11-02,0.601912260967379
AZ,2020-11-02,0.661481325765539
CA,2020-11-02,0.68375062751004
CO,2020-11-02,0.637796686072548
CT,2020-11-02,0.677544114092337
DC,2020-11-02,0.785950413223141
DE,2020-11-02,0.650572246065808
FL,2020-11-02,0.711510868785422
GA,2020-11-02,0.741417550626808
HI,2020-11-02,0.664072101597706
IA,2020-11-02,0.611936602278356
ID,2020-11-02,0.511252446183953
IL,2020-11-02,0.640250429818017
IN,2020-11-02,0.612256488896462
KS,2020-11-02,0.557249159865578
KY,2020-11-02,0.679464075844237
LA,2020-11-02,0.647290496681497
MA,2020-11-02,0.650608545093446
MD,2020-11-02,0.753574432296047
ME,2020-11-02,0.65096499836441
MI,2020-11-02,0.734591823977997
MN,2020-11-02,0.686064318529862
MO,2020-11-02,0.626897022527963
MS,2020-11-02,0.605094025232088
MT,2020-11-02,0.669465905273766
NC,2020-11-02,0.731324767390341
ND,2020-11-02,0.733640552995392
NE,2020-11-02,0.686737657308809
